-100,4,0.25326370757180156
-100,5,0.3198433420365535
-100,6,0.18407310704960836
-100,7,0.24281984334203655
11,4,0.22093023255813954
11,5,0.3023255813953488
11,6,0.16279069767441862
11,7,0.313953488372093
2,4,0.4605263157894737
2,5,0.20394736842105263
2,6,0.17105263157894737
2,7,0.16447368421052633
22,4,0.15267175572519084
22,5,0.44274809160305345
22,6,0.24427480916030533
22,7,0.16030534351145037
14,4,0.3333333333333333
14,5,0.28205128205128205
14,6,0.15384615384615385
14,7,0.23076923076923078
8,4,0.17142857142857143
8,5,0.3142857142857143
8,6,0.17142857142857143
8,7,0.34285714285714286
15,4,0.0967741935483871
15,5,0.45161290322580644
15,6,0.12903225806451613
15,7,0.3225806451612903
23,4,0.13793103448275862
23,5,0.27586206896551724
23,6,0.20689655172413793
23,7,0.3793103448275862
17,4,0.07142857142857142
17,5,0.35714285714285715
17,6,0.14285714285714285
17,7,0.42857142857142855
12,4,0.32142857142857145
12,5,0.42857142857142855
12,6,0.10714285714285714
12,7,0.14285714285714285
19,4,0.30434782608695654
19,5,0.391304347826087
19,6,0.17391304347826086
19,7,0.13043478260869565
9,4,0.14285714285714285
9,5,0.3333333333333333
9,6,0.23809523809523808
9,7,0.2857142857142857
13,4,0.4
13,5,0.4
13,6,0.06666666666666667
13,7,0.13333333333333333
24,5,0.1
24,6,0.1
24,7,0.8
0,4,0.5
0,5,0.125
0,6,0.25
0,7,0.125
20,4,0.2857142857142857
20,5,0.2857142857142857
20,6,0.14285714285714285
20,7,0.2857142857142857
1,5,0.5
1,6,0.25
1,7,0.25
16,5,0.3333333333333333
16,6,0.5
16,7,0.16666666666666666
18,4,0.2
18,5,0.4
18,6,0.4
26,5,0.5
26,7,0.5
-1,4,0.75
-1,5,0.25
21,4,0.4
21,6,0.4
21,7,0.2
25,5,0.25
25,6,0.5
25,7,0.25
3,4,0.3333333333333333
3,5,0.6666666666666666
10,6,1.0
