1.9091808E9,0,1.0
1.893456E9,0,2.0
1.9039104E9,0,5.0
1.9013184E9,0,1.0
1.9065888E9,0,2.0
1.9171296E9,0,1.0
1.869696E9,0,2.0
1.872288E9,0,4.0
1.8749664E9,0,1.0
1.8802368E9,0,1.0
1.9145376E9,0,1.0
1.8802368E9,1,140.0
1.8961344E9,1,117.0
1.919808E9,1,149.0
1.9065888E9,1,157.0
1.869696E9,1,143.0
1.8881856E9,1,123.0
1.9171296E9,1,150.0
1.872288E9,1,166.0
1.9118592E9,1,144.0
1.8907776E9,1,110.0
1.8829152E9,1,148.0
1.86192E9,1,107.0
1.893456E9,1,123.0
1.8645984E9,1,110.0
1.9145376E9,1,128.0
1.9091808E9,1,173.0
1.8775584E9,1,144.0
1.8670176E9,1,93.0
1.9039104E9,1,160.0
1.9013184E9,1,103.0
1.89864E9,1,119.0
1.8749664E9,1,144.0
1.8855072E9,1,121.0
1.9224E9,1,102.0
1.8645984E9,2,105.0
1.89864E9,2,91.0
1.8961344E9,2,88.0
1.919808E9,2,91.0
1.9171296E9,2,110.0
1.8881856E9,2,88.0
1.8855072E9,2,102.0
1.8907776E9,2,113.0
1.872288E9,2,122.0
1.9065888E9,2,261.0
1.9145376E9,2,96.0
1.8749664E9,2,110.0
1.9224E9,2,77.0
1.8802368E9,2,112.0
1.8670176E9,2,98.0
1.9118592E9,2,107.0
1.86192E9,2,109.0
1.893456E9,2,120.0
1.9013184E9,2,105.0
1.9091808E9,2,96.0
1.8829152E9,2,108.0
1.9039104E9,2,197.0
1.869696E9,2,91.0
1.8775584E9,2,96.0
1.8802368E9,3,14.0
1.8855072E9,3,14.0
1.8961344E9,3,10.0
1.869696E9,3,15.0
1.9224E9,3,13.0
1.8775584E9,3,21.0
1.9118592E9,3,16.0
1.893456E9,3,15.0
1.9171296E9,3,18.0
1.8907776E9,3,9.0
1.8749664E9,3,15.0
1.89864E9,3,11.0
1.9145376E9,3,14.0
1.8881856E9,3,13.0
1.8670176E9,3,10.0
1.872288E9,3,9.0
1.9065888E9,3,15.0
1.8829152E9,3,15.0
1.9039104E9,3,14.0
1.86192E9,3,13.0
1.919808E9,3,20.0
1.8645984E9,3,10.0
1.9013184E9,3,12.0
1.9091808E9,3,27.0
1.89864E9,4,184.0
1.869696E9,4,181.0
1.8855072E9,4,229.0
1.8961344E9,4,185.0
1.8775584E9,4,204.0
1.8645984E9,4,153.0
1.893456E9,4,183.0
1.919808E9,4,306.0
1.8749664E9,4,191.0
1.8907776E9,4,179.0
1.9171296E9,4,341.0
1.9224E9,4,323.0
1.9145376E9,4,364.0
1.9118592E9,4,344.0
1.8670176E9,4,144.0
1.9091808E9,4,329.0
1.872288E9,4,189.0
1.9065888E9,4,279.0
1.8881856E9,4,183.0
1.8829152E9,4,225.0
1.9039104E9,4,242.0
1.86192E9,4,129.0
1.9013184E9,4,184.0
1.8802368E9,4,189.0
1.89864E9,5,104.0
1.869696E9,5,141.0
1.9171296E9,5,260.0
1.8961344E9,5,126.0
1.8775584E9,5,215.0
1.9091808E9,5,188.0
1.8645984E9,5,125.0
1.893456E9,5,175.0
1.8749664E9,5,220.0
1.919808E9,5,222.0
1.8881856E9,5,206.0
1.9145376E9,5,184.0
1.8670176E9,5,143.0
1.86192E9,5,147.0
1.8907776E9,5,180.0
1.9118592E9,5,172.0
1.8855072E9,5,226.0
1.872288E9,5,186.0
1.9224E9,5,159.0
1.9065888E9,5,172.0
1.8829152E9,5,214.0
1.9039104E9,5,110.0
1.9013184E9,5,121.0
1.8802368E9,5,211.0
1.869696E9,6,16.0
1.89864E9,6,6.0
1.8645984E9,6,10.0
1.8961344E9,6,15.0
1.8775584E9,6,6.0
1.893456E9,6,13.0
1.9224E9,6,11.0
1.8749664E9,6,18.0
1.8907776E9,6,6.0
1.919808E9,6,10.0
1.86192E9,6,14.0
1.9171296E9,6,10.0
1.8881856E9,6,14.0
1.9145376E9,6,21.0
1.8670176E9,6,15.0
1.9118592E9,6,12.0
1.8855072E9,6,13.0
1.872288E9,6,27.0
1.9091808E9,6,16.0
1.9065888E9,6,14.0
1.8829152E9,6,16.0
1.9039104E9,6,20.0
1.8802368E9,6,26.0
1.9013184E9,6,8.0
1.89864E9,7,760.0
1.8645984E9,7,816.0
1.8775584E9,7,921.0
1.8961344E9,7,837.0
1.86192E9,7,910.0
1.893456E9,7,1033.0
1.9224E9,7,669.0
1.8749664E9,7,750.0
1.8907776E9,7,970.0
1.919808E9,7,748.0
1.9171296E9,7,743.0
1.8670176E9,7,797.0
1.8881856E9,7,988.0
1.9145376E9,7,817.0
1.9118592E9,7,620.0
1.8855072E9,7,1015.0
1.872288E9,7,745.0
1.9091808E9,7,524.0
1.9065888E9,7,517.0
1.8829152E9,7,907.0
1.9039104E9,7,492.0
1.8802368E9,7,975.0
1.9013184E9,7,501.0
1.869696E9,7,764.0
1.89864E9,8,924.0
1.8775584E9,8,1424.0
1.8961344E9,8,1169.0
1.893456E9,8,1297.0
1.8749664E9,8,1420.0
1.9224E9,8,860.0
1.8907776E9,8,1349.0
1.919808E9,8,900.0
1.8670176E9,8,1154.0
1.9171296E9,8,909.0
1.8881856E9,8,1311.0
1.9145376E9,8,948.0
1.9118592E9,8,940.0
1.8855072E9,8,1463.0
1.872288E9,8,1267.0
1.9091808E9,8,799.0
1.9065888E9,8,792.0
1.8829152E9,8,1439.0
1.9039104E9,8,703.0
1.8802368E9,8,1413.0
1.9013184E9,8,613.0
1.869696E9,8,1202.0
1.8645984E9,8,974.0
1.86192E9,8,944.0
